gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
Hsp90ab1	0.572516590552777	0.000116028955518627	1	0.948275862068966	0.8415	0.106775862068965	0.948275862068966	0.8415	0.106775862068965	0.198282294307012	TRUE	0.00818159367522103
Ndufab1	0.619958739056692	0.0218877482565635	1	0.672413793103448	0.4765	0.195913793103448	0.672413793103448	0.4765	0.195913793103448	0.117012992855169	TRUE	0.00807803358894648
Smim5	2.19665048870614	0.0142530458101962	1	0.0689655172413793	0.014	0.0549655172413793	0.0689655172413793	0.014	0.0549655172413793	0.355900232231259	TRUE	0.00782205763919696
Ift52	1.24514869299099	0.0203165670815187	1	0.270114942528736	0.132	0.138114942528736	0.270114942528736	0.132	0.138114942528736	0.125963350450174	TRUE	0.0078037950257671
St3gal5	1.02924391502802	0.00260375743955754	1	0.373563218390805	0.189	0.184563218390805	0.373563218390805	0.189	0.184563218390805	0.0949169265983326	TRUE	0.00763861542345284
Nme1	0.542684174349822	0.0086565129890605	1	0.724137931034483	0.513	0.211137931034483	0.724137931034483	0.513	0.211137931034483	0.112935882346355	TRUE	0.00763275772094255
Ap2m1	0.728589289405408	0.00141841970009478	1	0.660919540229885	0.472	0.188919540229885	0.660919540229885	0.472	0.188919540229885	0.0983775380857098	TRUE	0.00763054169445357
Gm10782	6.86725187903479	5.33387142740692e-12	1	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0	0.0344827586206897	0.249658685079752	TRUE	0.0076095350167865
Psmc5	0.693773413963013	0.0196936124170918	1	0.649425287356322	0.4205	0.228925287356322	0.649425287356322	0.4205	0.228925287356322	0.0856941411517516	TRUE	0.00760243315804662
Cfap20	0.696353069469236	0.000844482719034523	1	0.522988505747126	0.3035	0.219488505747126	0.522988505747126	0.3035	0.219488505747126	0.0983624043682351	TRUE	0.00753601831559806
Peg3	0.589266216348961	2.33074275382132e-05	1	0.896551724137931	0.654	0.242551724137931	0.896551724137931	0.654	0.242551724137931	0.0787689559441004	TRUE	0.00738897392878463
Gpr150	1.9625315101938	0.00581678518618566	1	0.126436781609195	0.0385	0.0879367816091954	0.126436781609195	0.0385	0.0879367816091954	0.173184171168221	TRUE	0.00736643868160939
Lrrc43	2.49372152589757	0.00044924296826141	1	0.0689655172413793	0.0115	0.0574655172413793	0.0689655172413793	0.0115	0.0574655172413793	0.279954451945279	TRUE	0.0073027109717006
9130230N09Rik	2.80898088947952	1.30040166548213e-05	1	0.0689655172413793	0.0095	0.0594655172413793	0.0689655172413793	0.0095	0.0594655172413793	0.239927992051982	TRUE	0.00729518592365697
Anp32a	0.672059081373565	0.00428778475102584	1	0.649425287356322	0.4425	0.206925287356322	0.649425287356322	0.4425	0.206925287356322	0.0930900186038355	TRUE	0.00723126366025608
Chchd2	0.46617140596243	0.0450848900111708	1	0.867816091954023	0.7055	0.162316091954023	0.867816091954023	0.7055	0.162316091954023	0.147265232065764	TRUE	0.00719526420640913
Prkce	1.02161849863804	1.03340807810731e-07	1	0.557471264367816	0.2975	0.259971264367816	0.557471264367816	0.2975	0.259971264367816	0.0520692923585276	TRUE	0.00715702400851552
Mab21l1	4.18007421826312	2.66837280630383e-12	1	0.0574712643678161	0.0025	0.0549712643678161	0.0574712643678161	0.0025	0.0549712643678161	0.186398629716476	TRUE	0.00711726720944346
Snrnp25	1.10184593177027	0.00172720223037132	1	0.275862068965517	0.123	0.152862068965517	0.275862068965517	0.123	0.152862068965517	0.115938205230361	TRUE	0.00710916566190913
Cnksr1	5.94444994395598	1.92808557780059e-14	1	0.0459770114942529	5e-04	0.0454770114942529	0.0459770114942529	5e-04	0.0454770114942529	0.174386353429014	TRUE	0.00700667411283782
Inka2	1.33838959075476	0.00530825804205056	1	0.0977011494252874	0.0245	0.0732011494252874	0.0977011494252874	0.0245	0.0732011494252874	0.327414409674017	TRUE	0.00694981969395737
Otx2	4.82346285824631	3.35459011098691e-09	1	0.0459770114942529	0.002	0.0439770114942529	0.0459770114942529	0.002	0.0439770114942529	0.220075634523057	TRUE	0.00693828994823339
Chia1	2.49657533197126	0.000211407935209316	1	0.0689655172413793	0.011	0.0579655172413793	0.0689655172413793	0.011	0.0579655172413793	0.261003010903619	TRUE	0.00687545379532652
Ift81	0.844753641697999	0.000691131572189631	1	0.396551724137931	0.1975	0.199051724137931	0.396551724137931	0.1975	0.199051724137931	0.0913493390811759	TRUE	0.0067046607556766
4933407L21Rik	1.35773758924569	0.00789336454238037	1	0.114942528735632	0.033	0.0819425287356322	0.114942528735632	0.033	0.0819425287356322	0.256033759371978	TRUE	0.00669403951363205
Cdkl2	0.909293836500432	0.0190350071936448	1	0.32183908045977	0.166	0.15583908045977	0.32183908045977	0.166	0.15583908045977	0.119888688925574	TRUE	0.00668041873847454
Spint1	2.30082636731009	5.81214929981924e-10	1	0.109195402298851	0.016	0.0931954022988506	0.109195402298851	0.016	0.0931954022988506	0.130345793349028	TRUE	0.00640181309130437
Egr1	0.999019326768577	0.0211494239694075	1	0.316091954022989	0.166	0.150091954022988	0.316091954022989	0.166	0.150091954022988	0.108569036178129	TRUE	0.00634409190352561
Tspan18	2.36513975058797	0.00160031089604855	1	0.103448275862069	0.026	0.077448275862069	0.103448275862069	0.026	0.077448275862069	0.15470095350103	TRUE	0.00631754932264305
Cd247	5.07106117040352	2.43054839928438e-12	1	0.0459770114942529	0.001	0.0449770114942529	0.0459770114942529	0.001	0.0449770114942529	0.185296289616614	TRUE	0.00628133560729853
Gm36684	3.36730322746904	1.12367198985413e-13	1	0.0574712643678161	0.002	0.0554712643678161	0.0574712643678161	0.002	0.0554712643678161	0.200359254844382	TRUE	0.00621885651008146
Sae1	1.08521409200872	4.87138472697623e-07	1	0.442528735632184	0.224	0.218528735632184	0.442528735632184	0.224	0.218528735632184	0.0556536109002551	TRUE	0.00608574182656299
Sugt1	0.684420369049225	0.00787332646672291	1	0.454022988505747	0.266	0.188022988505747	0.454022988505747	0.266	0.188022988505747	0.101247898915345	TRUE	0.00608533203149359
Uba52	0.570198025203737	0.0122669716837205	1	0.632183908045977	0.403	0.229183908045977	0.632183908045977	0.403	0.229183908045977	0.0827113562773397	TRUE	0.00595692526356604
Gm5905	1.57066320517081	4.96930694079749e-07	1	0.14367816091954	0.0335	0.11017816091954	0.14367816091954	0.0335	0.11017816091954	0.130660369614226	TRUE	0.00594077784799363
Dlx5	1.80843210189387	2.19292792228987e-10	1	0.206896551724138	0.0525	0.154396551724138	0.206896551724138	0.0525	0.154396551724138	0.0669543747986913	TRUE	0.00589414547623697
Gm49857	5.91278369043458	5.98789690474276e-12	1	0.0402298850574713	5e-04	0.0397298850574713	0.0402298850574713	5e-04	0.0397298850574713	0.180082986910151	TRUE	0.005881415235487
Calm2	0.692719625698873	1.05478072698716e-09	1	0.954022988505747	0.8425	0.111522988505747	0.954022988505747	0.8425	0.111522988505747	0.111218054352363	TRUE	0.0058170401979963
Wif1	2.85476603499142	3.38762197314357e-08	1	0.0689655172413793	0.007	0.0619655172413793	0.0689655172413793	0.007	0.0619655172413793	0.179228411427374	TRUE	0.00577123708454237
Pcsk1n	0.442958837598618	2.08470674635844e-05	1	0.936781609195402	0.8485	0.0882816091954023	0.936781609195402	0.8485	0.0882816091954023	0.218284258582118	TRUE	0.00572665036911166
Rpl6	0.679462079846457	0.00077074233810053	1	0.82183908045977	0.6965	0.12533908045977	0.82183908045977	0.6965	0.12533908045977	0.104839457473347	TRUE	0.00561041967482806
Gm12166	1.44914882897013	0.00424389743071847	1	0.109195402298851	0.0295	0.0796954022988506	0.109195402298851	0.0295	0.0796954022988506	0.205912230785027	TRUE	0.00544698323397851
Rtn4rl1	1.26293541870632	0.0202198387986538	1	0.126436781609195	0.0405	0.0859367816091954	0.126436781609195	0.0405	0.0859367816091954	0.198763421763808	TRUE	0.00531690462614954
Pafah1b3	0.617807950812936	0.0492501732745749	1	0.425287356321839	0.2445	0.180787356321839	0.425287356321839	0.2445	0.180787356321839	0.104422631597495	TRUE	0.00527209075605888
Ldha	0.659386840128054	0.000490216816473902	1	0.586206896551724	0.3555	0.230706896551724	0.586206896551724	0.3555	0.230706896551724	0.0636011211668394	TRUE	0.00513471740594035
Ubb	0.66227086898049	0.00741636665331825	1	0.925287356321839	0.8485	0.0767873563218391	0.925287356321839	0.8485	0.0767873563218391	0.151045864856406	TRUE	0.00512150950643406
H2-DMb2	2.91694868552596	5.8458197415178e-08	1	0.0459770114942529	0.0025	0.0434770114942529	0.0459770114942529	0.0025	0.0434770114942529	0.269534430393081	TRUE	0.00508040755956757
Trappc6b	0.731327403848113	0.000706987229756586	1	0.64367816091954	0.4	0.24367816091954	0.64367816091954	0.4	0.24367816091954	0.0504633604024994	TRUE	0.00500108770726498
BC023719	2.04703201810378	6.0919080765144e-05	1	0.0747126436781609	0.012	0.0627126436781609	0.0747126436781609	0.012	0.0627126436781609	0.203176310600618	TRUE	0.00494168806148595
Hikeshi	1.00644554639766	0.00292119901728963	1	0.436781609195402	0.2425	0.194281609195402	0.436781609195402	0.2425	0.194281609195402	0.054943159995789	TRUE	0.00492145185870147
Gm6035	3.32172303520454	0.000621313121440336	1	0.0459770114942529	0.005	0.0409770114942529	0.0459770114942529	0.005	0.0409770114942529	0.243016003796696	TRUE	0.00491625504567404
Spg21	1.01232383241779	0.000607836822681815	1	0.327586206896552	0.152	0.175586206896552	0.327586206896552	0.152	0.175586206896552	0.0686332993756145	TRUE	0.00483986223857331
Cngb3	4.22480007032429	6.56422350357398e-10	1	0.0402298850574713	0.001	0.0392298850574713	0.0402298850574713	0.001	0.0392298850574713	0.20546931170392	TRUE	0.00473445529817039
Gm14516	3.19240273375248	5.90807275849499e-08	1	0.0517241379310345	0.0035	0.0482241379310345	0.0517241379310345	0.0035	0.0482241379310345	0.189989583731506	TRUE	0.00461088222951254
Mat2b	0.750326314036586	0.0160815529619984	1	0.413793103448276	0.2325	0.181293103448276	0.413793103448276	0.2325	0.181293103448276	0.072636156290588	TRUE	0.00440556284183078
Prdm6	7.27069276613408	1.87508672266477e-09	1	0.028735632183908	0	0.028735632183908	0.028735632183908	0	0.028735632183908	0.178286995276677	TRUE	0.00437675316173737
2600006K01Rik	2.2387708607209	1.73377133646086e-07	1	0.0747126436781609	0.009	0.0657126436781609	0.0747126436781609	0.009	0.0657126436781609	0.155854536811274	TRUE	0.00434410733206193
Cacybp	0.566596663336152	0.0134477920417064	1	0.64367816091954	0.426	0.21767816091954	0.64367816091954	0.426	0.21767816091954	0.0633006741813205	TRUE	0.00434167245209342
Calm1	0.548769729134866	9.37627509963369e-08	1	0.948275862068966	0.862	0.0862758620689655	0.948275862068966	0.862	0.0862758620689655	0.133699732063043	TRUE	0.00427270393354806
Krtcap3	1.37187506482969	0.0270452980702387	1	0.0862068965517241	0.0215	0.0647068965517242	0.0862068965517241	0.0215	0.0647068965517242	0.216125241611728	TRUE	0.00390451496330028
Pir	1.04308307116335	0.000102914874491784	1	0.126436781609195	0.032	0.0944367816091954	0.126436781609195	0.032	0.0944367816091954	0.160263365168291	TRUE	0.00389095770500239
Cxcr4	2.02350583354334	0.00744284942740371	1	0.0574712643678161	0.0095	0.0479712643678161	0.0574712643678161	0.0095	0.0479712643678161	0.237079313332105	TRUE	0.00382410777545403
Mrpl42	0.542290221710251	0.0249716427252684	1	0.545977011494253	0.3355	0.210477011494253	0.545977011494253	0.3355	0.210477011494253	0.0646343993984205	TRUE	0.0037784423416734
Nudt14	1.63543988230845	0.0149172234829357	1	0.166666666666667	0.062	0.104666666666667	0.166666666666667	0.062	0.104666666666667	0.0764675231502855	TRUE	0.00370399026708233
D130043K22Rik	1.51765607147586	0.00110634066806821	1	0.235632183908046	0.0985	0.137132183908046	0.235632183908046	0.0985	0.137132183908046	0.0526390450667874	TRUE	0.00368606953368438
1700003E16Rik	1.91271233059953	1.05598903050888e-05	1	0.137931034482759	0.035	0.102931034482759	0.137931034482759	0.035	0.102931034482759	0.0711407242618473	TRUE	0.00360554346393327
Etfrf1	1.07333549166666	0.00974856775583407	1	0.241379310344828	0.1075	0.133879310344828	0.241379310344828	0.1075	0.133879310344828	0.0723104290223097	TRUE	0.00353855033019923
Fbxo17	1.84782971031489	0.000681810560430518	1	0.0919540229885057	0.02	0.0719540229885057	0.0919540229885057	0.02	0.0719540229885057	0.126393884363028	TRUE	0.00353227018311711
Gm8420	3.43591306515145	2.93976939452066e-09	1	0.0632183908045977	0.005	0.0582183908045977	0.0632183908045977	0.005	0.0582183908045977	0.100759630174967	TRUE	0.00351265994301826
Cacng5	2.0413372954438	1.36213900042023e-06	1	0.155172413793103	0.0405	0.114672413793103	0.155172413793103	0.0405	0.114672413793103	0.0507093013442413	TRUE	0.0032411122368482
Gm37583	6.16203306804415	6.68350278654176e-07	1	0.0229885057471264	0	0.0229885057471264	0.0229885057471264	0	0.0229885057471264	0.215456890455794	TRUE	0.00320756885491963
Rps15a-ps8	2.07327361412082	0.00107215651160845	1	0.0689655172413793	0.012	0.0569655172413793	0.0689655172413793	0.012	0.0569655172413793	0.148297813508922	TRUE	0.00318819497897835
Ptprr	1.0050637151748	0.000464706537687464	1	0.293103448275862	0.129	0.164103448275862	0.293103448275862	0.129	0.164103448275862	0.05039180066413	TRUE	0.00311894059918735
Ret	1.62321085367657	0.000206797304372325	1	0.103448275862069	0.0235	0.079948275862069	0.103448275862069	0.0235	0.079948275862069	0.105955542454709	TRUE	0.00306545403878484
Nudt16	1.23905387695985	0.0194046545720902	1	0.206896551724138	0.0865	0.120396551724138	0.206896551724138	0.0865	0.120396551724138	0.0650172126115038	TRUE	0.00305798023017949
Angpt1	1.5890826006984	0.00303651123988563	1	0.126436781609195	0.037	0.0894367816091954	0.126436781609195	0.037	0.0894367816091954	0.0871631654828861	TRUE	0.00305321794687227
Tmem184a	6.14739118861357	3.32463847253095e-05	1	0.028735632183908	0.001	0.027735632183908	0.028735632183908	0.001	0.027735632183908	0.152272623876954	TRUE	0.00305060930045258
Gm14586	2.5153665601951	2.17751120561821e-06	1	0.103448275862069	0.0195	0.083948275862069	0.103448275862069	0.0195	0.083948275862069	0.062838911852817	TRUE	0.00295820869638844
Ripk4	2.70931579882339	7.33477421276162e-06	1	0.0402298850574713	0.0025	0.0377298850574713	0.0402298850574713	0.0025	0.0377298850574713	0.20555629700237	TRUE	0.00292129727798702
Arhgef16	4.6822301376323	2.57470237354653e-08	1	0.0402298850574713	0.0015	0.0387298850574713	0.0402298850574713	0.0015	0.0387298850574713	0.115345851332998	TRUE	0.00290804283820545
Rpl31-ps17	2.47631967361633	6.16899241505891e-08	1	0.0517241379310345	0.0035	0.0482241379310345	0.0517241379310345	0.0035	0.0482241379310345	0.153723080877592	TRUE	0.00289389222064465
Hdac1-ps	4.61857782626118	0.00778707677701049	1	0.028735632183908	0.002	0.026735632183908	0.028735632183908	0.002	0.026735632183908	0.185473416180745	TRUE	0.00269101571654901
Gm30239	5.10511791046609	0.000165925730003632	1	0.0229885057471264	5e-04	0.0224885057471264	0.0229885057471264	5e-04	0.0224885057471264	0.215513926775251	TRUE	0.00260029457231123
Myo3b	2.71831277724354	0.00506154726699088	1	0.0517241379310345	0.0075	0.0442241379310345	0.0517241379310345	0.0075	0.0442241379310345	0.131642656881428	TRUE	0.0024947528812767
Mctp2	3.02898470120959	0.00727466853888931	1	0.0402298850574713	0.0045	0.0357298850574713	0.0402298850574713	0.0045	0.0357298850574713	0.16194320659494	TRUE	0.00243663955590154
Gm9130	5.54169113878465	6.68350278654176e-07	1	0.0229885057471264	0	0.0229885057471264	0.0229885057471264	0	0.0229885057471264	0.168603747725945	TRUE	0.00225736151492689
Mb	2.33132457216788	0.00447955279083095	1	0.0344827586206897	0.003	0.0314827586206897	0.0344827586206897	0.003	0.0314827586206897	0.236359457112407	TRUE	0.00223292927031035
Otulinl	0.654987034653899	3.82464680301662e-06	1	0.189655172413793	0.0565	0.133155172413793	0.189655172413793	0.0565	0.133155172413793	0.0802272969902565	TRUE	0.00211213032332034
Clic3	6.95384506844982	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.191103647761179	TRUE	0.00208534280529525
Rpsa-ps10	1.8792580856659	0.000228581545862395	1	0.0862068965517241	0.017	0.0692068965517241	0.0862068965517241	0.017	0.0692068965517241	0.0783325606945798	TRUE	0.00207335941132347
Eif3s6-ps2	4.95388242365592	0.00650906993419556	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.178247273123473	TRUE	0.00204054012603246
Marveld2	2.17203822128297	0.00015007417242278	1	0.0632183908045977	0.009	0.0542183908045977	0.0632183908045977	0.009	0.0542183908045977	0.0982322011559731	TRUE	0.00201611426298461
Fstl3	2.53928164848473	0.00187049098418936	1	0.0632183908045977	0.0105	0.0527183908045977	0.0632183908045977	0.0105	0.0527183908045977	0.0853034296357334	TRUE	0.0019901540333523
Hspa1a	0.810310186064822	0.0243602456862797	1	0.229885057471264	0.101	0.128885057471264	0.229885057471264	0.101	0.128885057471264	0.054066462898957	TRUE	0.00187656088106616
Rtraf-ps	2.78433017174134	5.36045664951338e-06	1	0.0459770114942529	0.0035	0.0424770114942529	0.0459770114942529	0.0035	0.0424770114942529	0.10569079147907	TRUE	0.00185783725773024
Ap1m2	5.30697986009633	0.000165925730003632	1	0.0229885057471264	5e-04	0.0224885057471264	0.0229885057471264	5e-04	0.0224885057471264	0.147934663036337	TRUE	0.00185549085621842
Cfap126	0.547624300145282	0.0204427299342697	1	0.103448275862069	0.0285	0.074948275862069	0.103448275862069	0.0285	0.074948275862069	0.198612767864022	TRUE	0.00181735014940141
Gm3375	2.98266682429376	3.27515544940671e-09	1	0.0632183908045977	0.005	0.0582183908045977	0.0632183908045977	0.005	0.0582183908045977	0.0594566875739677	TRUE	0.00179933832590987
H2bc6	1.44603946993486	0.0117821986908272	1	0.0977011494252874	0.0255	0.0722011494252874	0.0977011494252874	0.0255	0.0722011494252874	0.0760826783177593	TRUE	0.0017210177475758
Mei1	5.73660824238573	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.173696146765037	TRUE	0.00156361146987765
Eci3	6.49888494476146	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.152348468526589	TRUE	0.0015536758382168
1700056E22Rik	4.13444670968815	0.00808053809696569	1	0.028735632183908	0.002	0.026735632183908	0.028735632183908	0.002	0.026735632183908	0.116592398293008	TRUE	0.00151430700434381
Gm42912	6.43448942307696	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.148761896934232	TRUE	0.00150206687810067
Gm11875	6.78901364366452	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.140245052279707	TRUE	0.00149409324015552
Rps15a-ps3	2.22531862966193	0.000724458149960135	1	0.0344827586206897	0.0025	0.0319827586206897	0.0344827586206897	0.0025	0.0319827586206897	0.161568865154082	TRUE	0.00148010409689836
Gm4602	5.89821353340102	5.33387142740692e-12	1	0.0344827586206897	0	0.0344827586206897	0.0344827586206897	0	0.0344827586206897	0.055329976880669	TRUE	0.00144846979820503
Bpifb4	2.90227065444998	0.000169024393382027	1	0.0229885057471264	5e-04	0.0224885057471264	0.0229885057471264	5e-04	0.0224885057471264	0.208458972799261	TRUE	0.00142988113441391
Rpl29-ps5	3.56440630645238	0.000761882654871824	1	0.028735632183908	0.0015	0.027235632183908	0.028735632183908	0.0015	0.027235632183908	0.122236060711646	TRUE	0.0013943116252603
Tmem30b	3.9922353472549	0.00670973923429948	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.143327883387836	TRUE	0.00132227982906184
Snora31	3.47136157477754	0.00681230587187024	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.16336956856341	TRUE	0.0013105318012811
Rpl31-ps1	2.0540965659085	0.00209483256432049	1	0.0517241379310345	0.007	0.0447241379310345	0.0517241379310345	0.007	0.0447241379310345	0.0904792858025589	TRUE	0.00131034027601128
Gm6663	4.26766483694041	0.00798154868482469	1	0.028735632183908	0.002	0.026735632183908	0.028735632183908	0.002	0.026735632183908	0.0954188252021594	TRUE	0.00127923598201908
Gm48124	6.81124344378572	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.118068926518517	TRUE	0.00126195970600322
Gm20442	5.13376665606504	0.0448792037271681	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.160784489032554	TRUE	0.00125771712797426
Gm13842	8.13696938003179	0.044104891955069	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.0927204529263417	TRUE	0.00114958457210524
Gm20619	5.6222329841049	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.128606374887046	TRUE	0.00113463142071593
Otx2os1	4.87210403457785	0.0448792037271681	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.147721286021521	TRUE	0.00109663558351258
Nphs2	5.77821978030097	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.117200066921496	TRUE	0.0010626870469385
Gm16685	4.18747954644339	0.0452712536299473	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.160178307918353	TRUE	0.00102201930887719
Ttll10	5.50502632206451	0.044490425231685	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.118543768391308	TRUE	0.000994353551899078
Gm47878	7.10190420356974	0.000244129481842953	1	0.0172413793103448	0	0.0172413793103448	0.0172413793103448	0	0.0172413793103448	0.0880326523098533	TRUE	0.000981074679919611
Skor1	2.38065875294534	0.00681230587187024	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.166695224728709	TRUE	0.000917058110925207
Gm44389	4.03553495953407	0.00670973923429948	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.0963080191088036	TRUE	0.000898131883761651
Gm11572	2.25596374468143	0.00838468338431733	1	0.028735632183908	0.002	0.026735632183908	0.028735632183908	0.002	0.026735632183908	0.115380230911599	TRUE	0.0008176921274771
Gm32352	3.70799100337324	0.0452712536299473	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.144387289893415	TRUE	0.00081577489731347
Snhg7os	4.11908141492466	0.0066590178614728	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.0790742758142211	TRUE	0.000752683072729099
Gm12285	1.24840118684252	0.000733204258339014	1	0.0344827586206897	0.0025	0.0319827586206897	0.0344827586206897	0.0025	0.0319827586206897	0.146334745445077	TRUE	0.000752045317939883
Grb7	3.2796222898711	3.54838803156009e-05	1	0.028735632183908	0.001	0.027735632183908	0.028735632183908	0.001	0.027735632183908	0.0684835214412364	TRUE	0.000731954055779722
Gfy	2.97661769498641	0.0452712536299473	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.140214743223997	TRUE	0.00063594482962881
Gm11978	3.70720416062294	0.000169024393382027	1	0.0229885057471264	5e-04	0.0224885057471264	0.0229885057471264	5e-04	0.0224885057471264	0.0682242128897041	TRUE	0.000597759476554242
Gm9333	4.44662882643599	0.00660866759707597	1	0.0229885057471264	0.001	0.0219885057471264	0.0229885057471264	0.001	0.0219885057471264	0.0555182758782197	TRUE	0.0005704839095542
Gm6065	2.96043485928316	0.0452712536299473	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.117139448810076	TRUE	0.00052839826894503
Gm5215	4.62501122168336	0.0448792037271681	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.0566627796499469	TRUE	0.000399312924236045
Gm48296	4.49705915535632	0.0448792037271681	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.0508939560464665	TRUE	0.000348736585814966
Gm16265	1.81924904961335	0.0452712536299473	1	0.0172413793103448	5e-04	0.0167413793103448	0.0172413793103448	5e-04	0.0167413793103448	0.0521164212934387	TRUE	0.000144467262501442
