gene	avg_log2FC	p_val_adj	method_support	pct.1	pct.2	specificity	pct1	pct2	spec	coexpr	coexpr_flag	score
RBFOX1	3.18054727304887	6.94460549946769e-36	1	0.164383561643836	0.0200803212851406	0.144303240358695	0.164383561643836	0.0200803212851406	0.144303240358695	0.34669322996255	TRUE	0.0447175450733972
SYBU	2.07330144200499	2.06864384863736e-38	1	0.296803652968037	0.080895008605852	0.215908644362185	0.296803652968037	0.080895008605852	0.215908644362185	0.262907188827444	TRUE	0.0444421461995916
LRRN3	1.53417498385705	9.41089283878603e-85	1	0.730593607305936	0.278829604130809	0.451764003175127	0.730593607305936	0.278829604130809	0.451764003175127	0.105382072520691	TRUE	0.0432729647012578
PPP1R1A	1.00943908695514	6.57158584597732e-39	1	0.736681887366819	0.512908777969019	0.2237731093978	0.736681887366819	0.512908777969019	0.2237731093978	0.300511981003997	TRUE	0.0403845513351651
TAC1	2.17311800240045	2.1063869607352e-51	1	0.293759512937595	0.057372346528973	0.236387166408622	0.293759512937595	0.057372346528973	0.236387166408622	0.2067561027412	TRUE	0.0399012932943867
FGF14	2.1022380483897	2.25086113691969e-61	1	0.409436834094368	0.103843947217441	0.305592886876927	0.409436834094368	0.103843947217441	0.305592886876927	0.137560678510551	TRUE	0.0391956940333424
ALCAM	2.23739231033584	3.99182689954573e-27	1	0.267884322678843	0.0895008605851979	0.178383462093645	0.267884322678843	0.0895008605851979	0.178383462093645	0.265026058907921	TRUE	0.0379476090983515
ARG2	1.45359506894007	3.47794133303332e-43	1	0.532724505327245	0.244406196213425	0.28831830911382	0.532724505327245	0.244406196213425	0.28831830911382	0.176295872485363	TRUE	0.0373795962693487
FGF19	2.822653463018	3.23543893267155e-28	1	0.165905631659056	0.0304073436603557	0.135498287998701	0.165905631659056	0.0304073436603557	0.135498287998701	0.342706745647589	TRUE	0.0370058214679083
GNAO1	1.53062779399589	3.53514319737368e-56	1	0.538812785388128	0.195639701663798	0.34317308372433	0.538812785388128	0.195639701663798	0.34317308372433	0.135258936421083	TRUE	0.0361487419777831
SLCO3A1	1.45511055186579	9.15648579701553e-37	1	0.493150684931507	0.23350545037292	0.259645234558587	0.493150684931507	0.23350545037292	0.259645234558587	0.195737188733695	TRUE	0.0359968894275501
AJAP1	3.03718776972676	1.84874845905842e-29	1	0.147640791476408	0.0206540447504303	0.126986746725978	0.147640791476408	0.0206540447504303	0.126986746725978	0.322465078702989	TRUE	0.0331238929634066
RGS2	2.25754380204224	6.87759249709107e-32	1	0.249619482496195	0.0682730923694779	0.181346390126717	0.249619482496195	0.0682730923694779	0.181346390126717	0.233558125320009	TRUE	0.033113476711798
MAPT	1.49191214579974	5.41436311755574e-113	1	0.876712328767123	0.388984509466437	0.487727819300686	0.876712328767123	0.388984509466437	0.487727819300686	0.0693013811438635	TRUE	0.0327277904201514
RIPOR2	2.07543762932348	1.16248849335794e-51	1	0.365296803652968	0.093516924842226	0.271779878810742	0.365296803652968	0.093516924842226	0.271779878810742	0.134268828237891	TRUE	0.031728576152422
FEZ1	1.02595418417297	2.28843027907894e-71	1	0.908675799086758	0.673551348250143	0.235124450836615	0.908675799086758	0.673551348250143	0.235124450836615	0.195298144180164	TRUE	0.0311281864754701
RAPGEF2	1.70296614607264	3.75767249255372e-31	1	0.401826484018265	0.183017785427424	0.218808698590841	0.401826484018265	0.183017785427424	0.218808698590841	0.187927078208791	TRUE	0.0307683848418635
MIR7-3HG	1.66157265563834	8.51509298434252e-47	1	0.407914764079148	0.126219162363741	0.281695601715407	0.407914764079148	0.126219162363741	0.281695601715407	0.145342232474909	TRUE	0.0301162852928998
RAB3A	1.48363357240563	2.80466504036423e-70	1	0.662100456621005	0.259896729776248	0.402203726844757	0.662100456621005	0.259896729776248	0.402203726844757	0.0857320288768239	TRUE	0.0288538154028387
NRXN3	1.86248284065857	1.48206076194531e-43	1	0.365296803652968	0.110728628800918	0.25456817485205	0.365296803652968	0.110728628800918	0.25456817485205	0.142577097552508	TRUE	0.0283200852089547
ISL1	1.55834450810248	6.15445507669463e-09	1	0.252663622526636	0.139414802065404	0.113248820461232	0.252663622526636	0.139414802065404	0.113248820461232	0.439564553830752	TRUE	0.0270281702812566
HCRT	1.7592002725745	2.24410700003901e-21	1	0.293759512937595	0.118187033849684	0.175572479087911	0.293759512937595	0.118187033849684	0.175572479087911	0.229800514165415	TRUE	0.0266651574189056
OPTN	1.27821521664667	3.21344873179025e-56	1	0.698630136986301	0.335628227194492	0.363001909791809	0.698630136986301	0.335628227194492	0.363001909791809	0.0961453829449897	TRUE	0.0258458277629599
SLC32A1	2.33680544104449	2.62552305153526e-26	1	0.164383561643836	0.0309810671256454	0.13340249451819	0.164383561643836	0.0309810671256454	0.13340249451819	0.293288874097586	TRUE	0.0256942974929173
SIX3	0.8826160006501	3.93776899138298e-12	1	0.692541856925419	0.590361445783133	0.102180411142286	0.692541856925419	0.590361445783133	0.102180411142286	0.492429321593458	TRUE	0.0256172096047401
DNER	0.934970150862473	2.68027117091451e-38	1	0.730593607305936	0.470453241537579	0.260140365768357	0.730593607305936	0.470453241537579	0.260140365768357	0.168370043192467	TRUE	0.0242623973484189
NTRK1	2.37496368468697	6.34065530329822e-22	1	0.156773211567732	0.0349971313826736	0.121776080185059	0.156773211567732	0.0349971313826736	0.121776080185059	0.304438403832977	TRUE	0.0241646099108438
NXPH1	3.64778065459244	1.13162801954037e-24	1	0.105022831050228	0.00975329890992542	0.0952695321403029	0.105022831050228	0.00975329890992542	0.0952695321403029	0.306686135525489	TRUE	0.0239411061919829
UNC5D	2.32603818903223	6.52349923530181e-17	1	0.159817351598174	0.0458978772231784	0.113919474374995	0.159817351598174	0.0458978772231784	0.113919474374995	0.315419610834952	TRUE	0.0231601266806068
CXXC4	0.977090964761922	5.5200198424387e-30	1	0.65144596651446	0.401032702237522	0.250413264276938	0.65144596651446	0.401032702237522	0.250413264276938	0.163510157695177	TRUE	0.0223821460358329
AKR1C1	1.49451259926862	4.42692107203719e-44	1	0.45662100456621	0.165806081468732	0.290814923097478	0.45662100456621	0.165806081468732	0.290814923097478	0.109237880524345	TRUE	0.0222378572438846
LBH	0.999673510408964	8.02325864195232e-45	1	0.806697108066971	0.573149741824441	0.23354736624253	0.806697108066971	0.573149741824441	0.23354736624253	0.148864131085865	TRUE	0.021637343321672
PRKCB	2.35507397843328	1.16389748198554e-31	1	0.200913242009132	0.0407343660355709	0.160178875973562	0.200913242009132	0.0407343660355709	0.160178875973562	0.18218570618955	TRUE	0.0213527511092241
SP9	2.96559515264207	1.15428049041165e-23	1	0.117199391171994	0.014916810097533	0.102282581074461	0.117199391171994	0.014916810097533	0.102282581074461	0.293111104422261	TRUE	0.0210976436533381
VWC2	3.49142196067543	2.23560180243387e-23	1	0.10958904109589	0.0126219162363741	0.0969671248595163	0.10958904109589	0.0126219162363741	0.0969671248595163	0.260785493177984	TRUE	0.0202590609702613
MEST	0.795598062581026	6.30517790448346e-26	1	0.887366818873668	0.777395295467585	0.109971523406084	0.887366818873668	0.777395295467585	0.109971523406084	0.342093834818545	TRUE	0.0195432262221702
DSEL	1.91914688303136	2.4602788486774e-26	1	0.331811263318113	0.137693631669535	0.194117631648577	0.331811263318113	0.137693631669535	0.194117631648577	0.130129658033091	TRUE	0.0193562182615885
SCG3	0.833749118240642	1.25010651224248e-57	1	0.937595129375951	0.70166379804934	0.235931331326611	0.937595129375951	0.70166379804934	0.235931331326611	0.134499055223987	TRUE	0.0177571544446616
VGF	1.40424434698018	9.12235617612351e-18	1	0.312024353120244	0.144004589787722	0.168019763332521	0.312024353120244	0.144004589787722	0.168019763332521	0.1896500990688	TRUE	0.017325103332482
APC	1.0944530052619	1.64140642896588e-48	1	0.765601217656012	0.519219736087206	0.246381481568806	0.765601217656012	0.519219736087206	0.246381481568806	0.102836099161752	TRUE	0.01681812374934
